y4_hhid,domain,strataid,clusterid,clustertype,y4_weights,regcode,regname,discode,disname,intdy,intmo,intyr
3438-001,4,50,530130301304,2,247.735366821289,53,MJINI MAGHARIBI,1,MAGHARIBI,25,2,2015
3439-001,4,50,530130301304,2,247.735366821289,53,MJINI MAGHARIBI,1,MAGHARIBI,25,2,2015
3451-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,5,11,2014
3452-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,5,11,2014
3454-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,5,11,2014
3455-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,10,11,2014
3456-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,6,11,2014
3457-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,6,11,2014
3461-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,6,11,2014
3462-001,4,51,530130302001,1,1781.42333984375,53,MJINI MAGHARIBI,1,MAGHARIBI,6,11,2014
3470-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,15,12,2014
3471-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,15,12,2014
3472-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,15,12,2014
3474-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,16,12,2014
3476-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,15,12,2014
3477-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,16,12,2014
3478-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,16,12,2014
3480-001,4,50,530133307301,2,293.670166015625,53,MJINI MAGHARIBI,1,MAGHARIBI,16,12,2014
3489-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,24,12,2014
3490-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,24,12,2014
3491-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,23,12,2014
3492-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,24,12,2014
3493-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,25,12,2014
3494-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,23,12,2014
3495-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,23,12,2014
3496-001,4,50,530135304302,2,265.706573486328,53,MJINI MAGHARIBI,1,MAGHARIBI,25,12,2014
3508-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,28,11,2014
3509-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,29,11,2014
3510-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,29,11,2014
3511-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,29,11,2014
3512-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,28,11,2014
3513-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,29,11,2014
3514-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,28,11,2014
3515-001,4,50,530137303301,2,249.504928588867,53,MJINI MAGHARIBI,1,MAGHARIBI,28,11,2014
3527-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,28,2,2015
3528-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,28,2,2015
3530-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,28,2,2015
3531-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,1,3,2015
3532-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,28,2,2015
3533-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,1,3,2015
3534-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,1,3,2015
3538-001,4,50,530138302301,2,332.673217773438,53,MJINI MAGHARIBI,1,MAGHARIBI,1,3,2015
3546-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,16,3,2015
3547-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,16,3,2015
3548-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,16,3,2015
3549-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,14,3,2015
3550-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,16,3,2015
3551-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,14,3,2015
3552-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,14,3,2015
3553-001,4,51,530213203002,1,807.246520996094,53,MJINI MAGHARIBI,2,MJINI,14,3,2015
3565-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,11,11,2014
3566-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,11,11,2014
3567-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,12,11,2014
3568-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,11,11,2014
3569-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,12,11,2014
3570-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,12,11,2014
3571-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,11,11,2014
3572-001,4,51,530224202002,1,646.5458984375,53,MJINI MAGHARIBI,2,MJINI,12,11,2014
3584-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,26,12,2014
3585-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,27,12,2014
3586-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,27,12,2014
3587-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,26,12,2014
3588-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,27,12,2014
3589-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,26,12,2014
3590-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,27,12,2014
3591-001,4,51,530241204003,1,989.355590820313,53,MJINI MAGHARIBI,2,MJINI,27,12,2014
3603-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,18,2,2015
3604-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,18,2,2015
3605-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,18,2,2015
3606-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,18,2,2015
3607-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,18,2,2015
3608-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,19,2,2015
3609-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,19,2,2015
3610-001,3,10,50119302001,1,6273.90576171875,5,MOROGORO,1,KILOSA,19,2,2015
3622-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3625-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3626-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3627-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3628-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3629-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3630-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,21,2,2015
3632-001,2,9,50119303318,2,2591.40014648438,5,MOROGORO,1,KILOSA,22,2,2015
3641-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3642-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3643-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3644-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3645-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3646-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3647-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3648-001,3,10,50220103002,1,8725.009765625,5,MOROGORO,2,MOROGORO,25,2,2015
3660-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,11,11,2014
3661-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,11,11,2014
3662-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,NA,NA,NA
3663-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,11,11,2014
3664-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,11,11,2014
3665-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,11,11,2014
3666-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,12,11,2014
3667-001,3,10,50401101008,1,6004.859375,5,MOROGORO,4,ULANGA,12,11,2014
3679-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3682-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3684-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3685-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3686-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3687-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,4,1,2015
3689-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3690-001,2,9,50505210001,2,7652.7275390625,5,MOROGORO,5,MOROGORO MANISPAA,3,1,2015
3698-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,29,10,2014
3699-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,29,10,2014
3700-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,28,10,2014
3701-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,29,10,2014
3702-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,29,10,2014
3703-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,30,10,2014
3704-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,29,10,2014
3705-001,2,9,50510202005,2,3695.14453125,5,MOROGORO,5,MOROGORO MANISPAA,30,10,2014
3717-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,17,1,2015
3718-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,17,1,2015
3719-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,17,1,2015
3720-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,17,1,2015
3721-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,17,1,2015
3722-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,18,1,2015
3723-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,17,1,2015
3724-001,3,10,50611101008,1,4389.9814453125,5,MOROGORO,6,MVOMERO,18,1,2015
3736-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,13,12,2014
3737-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,13,12,2014
3738-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,13,12,2014
3739-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,14,12,2014
3740-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,14,12,2014
3741-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,13,12,2014
3742-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,13,12,2014
3743-001,3,17,90104105003,1,2375.74658203125,9,MTWARA,1,MTWARA VIJIJINI,13,12,2014
3755-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3756-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3757-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3758-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,8,3,2015
3759-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3760-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3761-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3762-001,3,17,90123101005,1,2299.60131835938,9,MTWARA,1,MTWARA VIJIJINI,7,3,2015
3774-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,9,12,2014
3775-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,9,12,2014
3776-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,9,12,2014
3777-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,9,12,2014
3778-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,9,12,2014
3779-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,10,12,2014
3780-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,9,12,2014
3781-001,3,17,90213105001,1,3654.9951171875,9,MTWARA,2,NEWALA,10,12,2014
3793-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3794-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3795-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3796-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3797-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3798-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3799-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3800-001,3,17,90303102004,1,2149.9970703125,9,MTWARA,3,MASASI,28,11,2014
3812-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,2,1,2015
3814-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,1,2,2015
3815-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,2,2,2015
3816-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,1,2,2015
3817-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,1,2,2015
3818-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,2,2,2015
3819-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,1,2,2015
3822-001,2,16,90308307315,2,2622.93627929688,9,MTWARA,3,MASASI,2,2,2015
3831-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,11,3,2015
3832-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,11,3,2015
3833-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,11,3,2015
3834-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,11,3,2015
3835-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,11,3,2015
3836-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,12,3,2015
3837-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,12,3,2015
3838-001,3,17,90315107002,1,2937.34765625,9,MTWARA,3,MASASI,12,3,2015
3850-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,8,2,2015
3851-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,8,2,2015
3852-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,8,2,2015
3854-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,9,2,2015
3855-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,9,2,2015
3856-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,7,2,2015
3857-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,9,2,2015
3859-001,3,17,90411101003,1,2496.828125,9,MTWARA,4,TANDAHIMBA,8,2,2015
3869-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,5,2,2015
3870-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,5,2,2015
3871-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,5,2,2015
3872-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,5,2,2015
3873-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,5,2,2015
3874-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,6,2,2015
3875-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,6,2,2015
3876-001,3,17,90602103002,1,1874.3564453125,9,MTWARA,6,NANYUMBU,6,2,2015
3888-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,18,10,2014
3889-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,18,10,2014
3890-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,18,10,2014
3891-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,18,10,2014
3892-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,18,10,2014
3893-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,18,10,2014
3894-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,19,10,2014
3895-001,3,17,90704302002,1,2005.17102050781,9,MTWARA,7,MASASI MJI,19,10,2014
3907-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,14,3,2015
3908-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,14,3,2015
3909-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,14,3,2015
3910-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,14,3,2015
3911-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,15,3,2015
3912-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,15,3,2015
3913-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,15,3,2015
3914-001,2,16,90705201002,2,2499.21728515625,9,MTWARA,7,MASASI MJI,14,3,2015
3926-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,8,10,2014
3928-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,8,10,2014
3929-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,8,10,2014
3930-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,8,10,2014
3931-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,8,10,2014
3932-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,8,10,2014
3933-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,9,10,2014
3934-001,2,36,190103202002,2,4137.67236328125,19,MWANZA,1,UKEREWE,9,10,2014
3945-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,12,10,2014
3946-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,12,10,2014
3947-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,12,10,2014
3948-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,12,10,2014
3949-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,12,10,2014
3950-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,12,10,2014
3951-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,13,10,2014
3952-001,3,37,190107101007,1,3059.88232421875,19,MWANZA,1,UKEREWE,13,10,2014
3964-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3965-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3966-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3967-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3968-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3969-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3970-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,31,12,2014
3972-001,3,37,190201301003,1,6007.77978515625,19,MWANZA,2,MAGU,30,12,2014
3983-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,23,12,2014
3985-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,23,12,2014
3987-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,23,12,2014
3988-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,23,12,2014
3989-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,23,12,2014
3990-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,24,12,2014
3993-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,24,12,2014
3994-001,2,36,190309210003,2,5636.22802734375,19,MWANZA,3,NYAMAGANA MANISPAA,24,12,2014
4002-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,15,3,2015
4003-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,15,3,2015
4004-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,15,3,2015
4005-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,15,3,2015
4006-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,15,3,2015
4007-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,15,3,2015
4008-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,16,3,2015
4012-001,3,37,190403104001,1,2815.29272460938,19,MWANZA,4,KWIMBA,16,3,2015
4022-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,21,3,2015
4023-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,20,3,2015
4024-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,20,3,2015
4025-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,20,3,2015
4026-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,20,3,2015
4027-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,20,3,2015
4028-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,20,3,2015
4032-001,3,37,190429103004,1,2710.51635742188,19,MWANZA,4,KWIMBA,21,3,2015
4040-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,19,12,2014
4041-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,19,12,2014
4042-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,19,12,2014
4043-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,19,12,2014
4044-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,19,12,2014
4045-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,20,12,2014
4046-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,20,12,2014
4047-001,3,37,190517103006,1,2412.17358398438,19,MWANZA,5,SENGEREMA,20,12,2014
4059-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,17,10,2014
4060-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,17,10,2014
4061-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,17,10,2014
4062-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,17,10,2014
4063-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,17,10,2014
4064-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,17,10,2014
4065-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,18,10,2014
4067-001,2,36,190602211007,2,3339.98681640625,19,MWANZA,6,ILEMELA MANISPAA,18,10,2014
4078-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,10,3,2015
4079-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,10,3,2015
4080-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,11,3,2015
4081-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,11,3,2015
4082-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,10,3,2015
4083-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,10,3,2015
4084-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,10,3,2015
4085-001,3,37,190701103002,1,2772.67163085938,19,MWANZA,7,MISUNGWI,10,3,2015
4097-001,2,42,220103201008,2,2514.26684570313,22,NJOMBE,1,NJOMBE MJI,7,10,2014
