y4_hhid,feafetpf,znafetpf,vaafetpf,folafetpf,vb12afetpf,feafetff,znafetff,vaafetff,folafetff,vb12afetff
1101-001,15.244202358537914,10.306333527234315,357.52562636534486,376.1187399447386,1.6924753313999823,27.613073282472666,26.798161425813984,971.4714013170153,1395.6135554933,5.8154323060449
1102-001,5.067624418904403,4.406776663164608,88.17529546157358,90.28738834307732,1.165347899511278,12.156775868958109,13.85897859656955,88.17529546157358,674.6053260444736,3.5283983828625134
1115-001,12.353070516007163,9.033540060115854,456.99062209705386,246.65347057208987,2.067976312647201,17.437946239945386,15.812789818803115,1140.3399464213783,665.7560458616651,3.762350347396236
1116-001,15.713799248153931,8.473207063555396,256.7697579532974,359.40880822042794,0.618777429036806,27.603131749713505,24.32457075663088,465.50687585722756,1339.3513359808771,4.580808620552714
1118-001,15.68364698540827,9.203239078382593,229.83444007989493,441.47770726908766,0.2657862341685649,23.20073126786841,19.226018121662776,416.5998159341091,1061.0676844900443,2.771480994988611
1119-001,31.556595698963964,19.904648433102274,411.8640356040736,915.7710911464466,3.1105112786176345,42.06215359878071,33.90311247316933,838.0900304528346,1730.7125290635743,6.603417418867946
1120-001,20.374555298191076,11.156410649852631,416.25083666436734,417.5593027884801,4.626674217072988,25.79738351852351,18.384521353379135,649.0580559140792,815.5333403130194,6.431956700267058
1121-001,12.965564123404064,9.903885197715994,517.7822022824955,262.4949336025586,9.391435434266562,14.93094973417011,12.523095860241874,1308.771332717278,424.4581220083557,10.045260486026397
1122-001,20.81500316597375,13.02923140558984,497.74837943233985,520.49902256063,5.16217398839838,26.365675110009096,20.42649760588439,824.3463175766699,977.919199291116,7.008768244657585
1134-001,10.5481575438079,6.057265207277281,268.3252144909081,280.6456143313225,1.1793031865595716,12.751112219654141,8.99274617878235,470.4938891897032,462.1781750503893,1.9118294822183977
1135-001,9.288228848410993,5.610078340820006,204.8148728950713,234.04039520191168,0.958697039913345,12.51721498359297,9.914689630743256,507.4145262746208,500.1697341471952,2.0343221946546177
1136-001,12.290317737131618,8.103602099524728,452.7388406647393,296.12457524688955,3.3751455340229977,16.524580878497336,13.747762114925667,1047.2029745748391,645.0928182552535,4.785042408058221
1137-001,15.87387149862027,12.63281797759421,383.55589155703285,244.58160111253113,16.673661149264607,20.296249233498006,18.52696533924157,827.718053719195,609.0344711254012,18.145430776034235
1139-001,39.25781356763649,16.50749985493631,492.77454901822205,301.45365849598596,3.8019549865232865,43.049418044412455,21.559054151135687,1002.5118867009271,538.1065635476498,5.061904805946696
1140-001,17.273127647966163,9.49873544501701,469.9473869037168,385.2519827622222,3.4249059041697194,23.622791872630387,17.962453393734958,765.651233057563,908.5564027866423,5.538959628223444
1142-001,24.322032053925046,14.05638532024142,396.25614240434135,559.8994644905129,2.736896169649178,33.214257085530605,25.906343179491312,774.7074698379697,1292.6775513004582,5.694628997293511
1152-001,20.986930648532844,9.12562209879276,693.5783516810019,599.9448401922115,1.442692480823614,29.486416949902708,20.456431948760144,1114.8852009960704,1300.4630972046057,4.274016029421135
1153-001,18.74806318568063,9.930678929810483,503.3016065627491,266.63096869819674,3.480226950613861,25.74947761283763,19.265898166019817,860.4857649785906,843.7172487547738,5.814031759666195
1154-001,13.79176807438353,10.21221002293586,225.79494551219858,457.1509698233849,1.3771704570845482,16.973036295957876,14.452422850924199,272.7418842877088,719.3280427096822,2.4361150634985425
1155-001,33.31759975624427,14.90959530124362,722.5450647910909,546.9956894125179,2.1881180499972737,40.842074947083965,24.93989219328288,1049.279415936129,1088.5329325968144,4.6939397511968375
1156-001,14.718253716219952,10.410639015682037,420.0941314966719,400.22957363850617,1.4202265827288632,20.52000298735698,18.14212589614851,928.4104580272841,878.3310313644537,3.3499641920583096
1158-001,29.875550296412886,17.546002864105198,237.23099017536174,784.6265728588946,0.8242483350982961,39.37751622039716,30.210922042785846,487.96493512949024,1378.7724881057275,3.98720158979467
1159-001,44.28532232474974,38.114491586969464,821.4169618911624,980.3886091413923,42.71532476499066,60.65689375332117,59.9300287298266,1402.8363681411624,2329.4759691413924,48.15929047927638
1162-001,18.886850228438206,12.282047778341296,308.93347227523753,515.5394550527965,1.670916736677514,24.518114465340254,19.786833004504654,666.4733356009777,956.1480329896659,3.5444377259388227
1171-001,13.458494950669484,8.073541445865835,327.0566132939896,287.99650308300454,0.8258399901817264,22.14592554128029,19.656099749752762,713.7767546367459,1004.0345121693246,3.72096770345785
1172-001,15.197491060653087,9.755553324364287,334.39591087908383,300.3846044190382,2.4537406431534268,18.06577012645602,13.579819775097326,631.2713285401817,536.7977213641457,3.4097280280835327
1173-001,25.346028538651804,15.063137397594746,556.2750150376035,672.8525498586847,2.121882584307061,32.02739142863538,23.969216215328736,1103.8681184858794,1223.4993544563858,4.346598512057471
1174-001,14.152874540839772,9.221157943920076,542.0475337419598,450.6057760530595,3.0912859609999996,15.456305953177434,10.95743410733999,1028.6891246510509,557.9997583041418,3.524130712082251
1175-001,39.25384572184348,21.004459301176627,817.6303122979094,1043.3773644472553,10.593245796248938,42.82527429327206,25.764006684486386,1223.5214014068204,1235.7394577994476,11.781364608130126
1176-001,28.954196047525436,16.85885795202903,770.512955877619,766.4033492968302,4.500781605264188,35.632865323454986,25.755129315368887,1550.2910380694,1316.6744308362952,6.718383692674494
1177-001,16.34819487604162,11.974083868988826,331.45620108009615,374.78449832632816,13.451338989180327,21.016144022913483,18.197536528741253,533.7981214548034,759.5248128127785,15.00684250206089
1179-001,21.69640177584115,17.378716381807337,556.3181311904793,461.86365629505536,26.915105935502392,27.988267804549285,25.765911642686813,1121.0071264057904,980.4174954383682,29.01043516767373
1192-001,53.13186643311534,22.280311428099182,671.9915156928947,771.7801527755336,3.5226516917183677,60.917580718829626,32.65541346891551,1265.9915156928948,1413.3670915510438,6.1120394468204085
1193-001,22.902258617270487,15.186357615758746,455.4328348049701,618.6432568438025,5.186457719024804,34.265288444586034,30.33120847918104,882.646021618157,1555.0875896538496,8.968278755131553
1194-001,20.55070731584018,11.296981458002694,449.529462350282,563.9698914361762,3.8186577775138373,29.14556520664048,22.752957773136078,771.6320801513292,1272.2997323735983,6.679776201846922
1195-001,15.394845654236851,8.82601945098303,351.9986204103122,293.44069330345764,2.7935646257142857,17.85661365125289,12.108376780337748,566.0717274599206,496.3500554817493,3.6141539580529654
1196-001,23.392567652949648,16.66578741432361,405.87096956898193,404.82378608405315,2.110488399570183,33.311587586504466,29.88530568674886,814.6645742201447,1072.579267811628,5.410986738440615
1198-001,18.614002399069047,11.42589615415061,397.94207458161145,488.24479054397665,0.6755550167038801,26.66338778825215,22.154759266728217,1061.4133157278993,1062.3163016268281,3.355032740098382
1201-001,20.833690043184376,13.12653594337487,270.74098339144297,637.0018715029773,1.4994627058797707,27.92423377840896,22.576375862321175,634.5111961574005,1221.3302578589382,3.8587588896014866
1209-001,34.512243134589596,16.422860434376275,593.4589499682053,515.4699787790223,3.6997374797461386,40.66624620305133,24.624304393617155,1039.3493984520242,920.0174116459939,5.747178370525282
1210-001,27.067506713288804,17.961866864118093,788.9452206548812,434.5757488660593,15.333167322276589,35.400840046622136,29.06965129525582,1334.5633044872166,977.489920522746,18.107618420080982
1211-001,23.328862026810366,11.945993522408079,537.4159790328924,521.595204007056,1.100083855581344,41.090187784386124,35.62567613424069,827.8310216465287,1985.507466056118,7.018440709838198
